week_start,sku_id,units_sold,revenue,avg_price,promo_days,category,list_price,unit_cost
2011-05-02,22294,199.0,248.75,1.25,3.0,Home Decor,2.51,1.51
2011-05-09,22294,383.0,424.03000000000003,1.2341666666666666,3.0,Home Decor,2.51,1.51
2011-05-16,22294,54.0,67.5,1.25,3.0,Home Decor,2.51,1.51
2011-05-23,22294,48.0,60.0,1.25,2.0,Home Decor,2.51,1.51
2011-05-30,22294,120.0,150.0,1.25,3.0,Home Decor,2.51,1.51
2011-06-06,22294,3.0,3.75,1.25,1.0,Home Decor,2.51,1.51
2011-06-13,22294,24.0,30.0,1.25,1.0,Home Decor,2.51,1.51
2011-06-20,22294,76.0,95.0,1.25,4.0,Home Decor,2.51,1.51
2011-06-27,22294,0.0,0.0,1.25,0.0,Home Decor,2.51,1.51
2011-07-04,22294,72.0,90.0,1.25,2.0,Home Decor,2.51,1.51
2011-07-11,22294,100.0,125.0,1.25,4.0,Home Decor,2.51,1.51
2011-07-18,22294,54.0,67.5,1.25,3.0,Home Decor,2.51,1.51
2011-07-25,22294,29.0,42.3,2.0566666666666666,1.0,Home Decor,2.51,1.51
2011-08-01,22294,72.0,90.0,1.25,2.0,Home Decor,2.51,1.51
2011-08-08,22294,121.0,152.46,1.4516666666666667,2.0,Home Decor,2.51,1.51
2011-08-15,22294,100.0,125.0,1.25,3.0,Home Decor,2.51,1.51
2011-08-22,22294,31.0,38.75,1.25,3.0,Home Decor,2.51,1.51
2011-08-29,22294,145.0,177.9,1.505,2.0,Home Decor,2.51,1.51
2011-09-05,22294,59.0,74.96,1.40125,4.0,Home Decor,2.51,1.51
2011-09-12,22294,91.0,113.75,1.25,5.0,Home Decor,2.51,1.51
2011-09-19,22294,387.0,429.03000000000003,1.2025000000000001,4.0,Home Decor,2.51,1.51
2011-09-26,22294,207.0,258.75,1.25,3.0,Home Decor,2.51,1.51
2011-10-03,22294,274.0,344.92,1.3306666666666667,5.0,Home Decor,2.51,1.51
2011-10-10,22294,30.0,37.5,1.25,3.0,Home Decor,2.51,1.51
2011-10-17,22294,59.0,69.19,1.2025000000000001,4.0,Home Decor,2.51,1.51
2011-10-24,22294,27.0,36.17,1.6533333333333333,1.0,Home Decor,2.51,1.51
2011-10-31,22294,87.0,113.59,1.4516666666666667,5.0,Home Decor,2.51,1.51
2011-11-07,22294,89.0,119.72000000000001,1.6533333333333333,3.0,Home Decor,2.51,1.51
2011-11-14,22294,137.0,173.67000000000002,1.371,5.0,Home Decor,2.51,1.51
2011-11-21,22294,115.0,149.79999999999998,1.734,3.0,Home Decor,2.51,1.51
2011-11-28,22294,99.0,124.96000000000001,1.6533333333333333,2.0,Home Decor,2.51,1.51
2011-12-05,22294,31.0,47.22,2.0566666666666666,1.0,Home Decor,2.51,1.51
2009-11-30,22297,156.0,200.28,1.3688,5.0,Home Decor,2.51,1.51
2009-12-07,22297,225.0,283.89,1.6019999999999999,4.0,Home Decor,2.51,1.51
2009-12-14,22297,238.0,314.65999999999997,1.9759999999999998,3.0,Home Decor,2.51,1.51
2009-12-21,22297,15.0,30.63,1.91,1.0,Home Decor,2.51,1.51
2010-01-04,22297,96.0,120.0,1.25,3.0,Home Decor,2.51,1.51
2010-01-11,22297,159.0,216.69,1.7833333333333332,5.0,Home Decor,2.51,1.51
2010-01-18,22297,313.0,465.59,1.568,5.0,Home Decor,2.51,1.51
2010-01-25,22297,203.0,260.04999999999995,1.4915,6.0,Home Decor,2.51,1.51
2010-02-01,22297,262.0,336.32,1.5724999999999998,6.0,Home Decor,2.51,1.51
2010-02-08,22297,182.0,237.57999999999998,1.88,3.0,Home Decor,2.51,1.51
2010-02-15,22297,83.0,106.27,1.502,4.0,Home Decor,2.51,1.51
2010-02-22,22297,143.0,183.79,1.6909999999999998,3.0,Home Decor,2.51,1.51
2010-03-01,22297,215.0,285.13,1.7225,5.0,Home Decor,2.51,1.51
2010-03-08,22297,437.0,500.35,1.8370833333333332,4.0,Home Decor,2.51,1.51
2010-03-15,22297,73.0,98.80999999999999,1.754,4.0,Home Decor,2.51,1.51
2010-03-22,22297,414.0,464.04,1.38375,4.0,Home Decor,2.51,1.51
2010-03-29,22297,89.0,121.80999999999999,1.9394444444444445,2.0,Home Decor,2.51,1.51
2010-04-05,22297,197.0,258.85,1.7288000000000001,4.0,Home Decor,2.51,1.51
2010-04-12,22297,170.0,212.5,1.25,2.0,Home Decor,2.51,1.51
2010-04-19,22297,163.0,220.13,1.69625,4.0,Home Decor,2.51,1.51
2010-04-26,22297,280.0,356.3,1.439,5.0,Home Decor,2.51,1.51
2010-05-03,22297,94.0,130.1,1.88,3.0,Home Decor,2.51,1.51
2010-05-10,22297,108.0,140.04000000000002,1.67,3.0,Home Decor,2.51,1.51
2010-05-17,22297,58.0,73.76,1.565,3.0,Home Decor,2.51,1.51
2010-05-24,22297,51.0,65.00999999999999,1.46,2.0,Home Decor,2.51,1.51
2010-05-31,22297,50.0,73.84,1.8099999999999998,2.0,Home Decor,2.51,1.51
2010-06-07,22297,89.0,115.03,1.355,4.0,Home Decor,2.51,1.51
2010-06-14,22297,104.0,132.51999999999998,1.355,4.0,Home Decor,2.51,1.51
2010-06-21,22297,17.0,35.11,2.3,1.0,Home Decor,2.51,1.51
2010-06-28,22297,111.0,143.79,1.67,4.0,Home Decor,2.51,1.51
2010-07-05,22297,69.0,92.55,1.754,4.0,Home Decor,2.51,1.51
2010-07-12,22297,164.0,280.6,1.705,5.0,Home Decor,2.51,1.51
2010-07-19,22297,71.0,95.05,1.754,3.0,Home Decor,2.51,1.51
2010-07-26,22297,247.0,322.61,1.4425,6.0,Home Decor,2.51,1.51
2010-08-02,22297,140.0,185.07999999999998,1.67,4.0,Home Decor,2.51,1.51
2010-08-09,22297,172.0,217.51999999999998,1.3549999999999998,6.0,Home Decor,2.51,1.51
2010-08-16,22297,200.0,255.04,1.6349999999999998,5.0,Home Decor,2.51,1.51
2010-08-23,22297,214.0,271.28,1.46,5.0,Home Decor,2.51,1.51
2010-08-30,22297,366.0,406.56,1.5899999999999999,4.0,Home Decor,2.51,1.51
2010-09-06,22297,26.0,35.019999999999996,2.09,1.0,Home Decor,2.51,1.51
2010-09-13,22297,317.0,398.77,1.3004,5.0,Home Decor,2.51,1.51
2010-09-20,22297,154.0,195.01999999999998,1.334,5.0,Home Decor,2.51,1.51
2010-09-27,22297,176.0,225.04,1.565,4.0,Home Decor,2.51,1.51
2010-10-04,22297,130.0,166.28,1.565,4.0,Home Decor,2.51,1.51
2010-10-11,22297,482.0,602.5,1.25,6.0,Home Decor,2.51,1.51
2010-10-18,22297,242.0,308.8,1.67,5.0,Home Decor,2.51,1.51
2010-10-25,22297,372.0,486.41999999999996,1.4319999999999997,6.0,Home Decor,2.51,1.51
2010-11-01,22297,456.0,531.6600000000001,1.5045833333333334,5.0,Home Decor,2.51,1.51
2010-11-08,22297,406.0,520.1,1.6945,5.0,Home Decor,2.51,1.51
2010-11-15,22297,165.0,210.02999999999997,1.628,4.0,Home Decor,2.51,1.51
2010-11-22,22297,159.0,216.39,1.62625,6.0,Home Decor,2.51,1.51
2010-11-29,22297,124.0,161.29999999999998,1.5999999999999999,5.0,Home Decor,2.51,1.51
2010-12-06,22297,119.0,180.25,1.936,5.0,Home Decor,2.51,1.51
2010-12-13,22297,135.0,176.31,1.565,4.0,Home Decor,2.51,1.51
2010-12-20,22297,4.0,10.04,2.51,0.0,Home Decor,2.51,1.51
2011-01-03,22297,120.0,150.0,1.25,2.0,Home Decor,2.51,1.51
2011-01-10,22297,84.0,109.94,1.71625,4.0,Home Decor,2.51,1.51
2011-01-17,22297,15.0,29.64,2.384375,1.0,Home Decor,2.51,1.51
2011-01-24,22297,55.0,74.8,1.9558333333333333,3.0,Home Decor,2.51,1.51
2011-01-31,22297,64.0,99.36,1.839875,3.0,Home Decor,2.51,1.51
2011-02-07,22297,93.0,135.60999999999999,1.6936666666666667,4.0,Home Decor,2.51,1.51
2011-02-14,22297,32.0,47.26,1.855,2.0,Home Decor,2.51,1.51
2011-02-21,22297,5.0,7.46,1.6533333333333333,2.0,Home Decor,2.51,1.51
2011-02-28,22297,59.0,78.59,1.7541666666666667,3.0,Home Decor,2.51,1.51
2011-03-07,22297,5.0,9.879999999999999,2.1574999999999998,1.0,Home Decor,2.51,1.51
2011-03-14,22297,33.0,44.88,1.8549999999999998,2.0,Home Decor,2.51,1.51
2011-03-21,22297,67.0,88.59,1.734,4.0,Home Decor,2.51,1.51
2011-03-28,22297,308.0,349.64000000000004,2.0875,2.0,Home Decor,2.51,1.51
2011-04-04,22297,108.0,137.42000000000002,1.3844444444444444,6.0,Home Decor,2.51,1.51
2011-04-11,22297,77.0,104.72,1.5020833333333332,4.0,Home Decor,2.51,1.51
2011-04-18,22297,22.0,40.81,2.1238888888888887,2.0,Home Decor,2.51,1.51
2011-04-25,22297,57.0,75.16,1.6058333333333334,2.0,Home Decor,2.51,1.51
2011-05-02,22297,92.0,116.21,1.492,4.0,Home Decor,2.51,1.51
2011-05-09,22297,415.0,468.87000000000006,1.6414583333333335,3.0,Home Decor,2.51,1.51
2011-05-16,22297,81.0,102.46,1.3844444444444444,3.0,Home Decor,2.51,1.51
2011-05-23,22297,122.0,177.91,1.5525,3.0,Home Decor,2.51,1.51
2011-05-30,22297,108.0,139.84,1.613,3.0,Home Decor,2.51,1.51
2011-06-06,22297,12.0,21.05,1.8549999999999998,2.0,Home Decor,2.51,1.51
2011-06-13,22297,10.0,17.34,1.855,1.0,Home Decor,2.51,1.51
2011-06-20,22297,51.0,67.38,2.0566666666666666,1.0,Home Decor,2.51,1.51
2011-06-27,22297,44.0,64.68,1.855,3.0,Home Decor,2.51,1.51
2011-07-04,22297,55.0,94.16,1.976,2.0,Home Decor,2.51,1.51
2011-07-11,22297,11.0,17.38,2.0566666666666666,1.0,Home Decor,2.51,1.51
2011-07-18,22297,30.0,39.92,2.0566666666666666,1.0,Home Decor,2.51,1.51
2011-07-25,22297,93.0,129.56,1.9759999999999998,2.0,Home Decor,2.51,1.51
2011-08-01,22297,97.0,122.46000000000001,1.40125,2.0,Home Decor,2.51,1.51
2011-08-08,22297,130.0,167.34,1.4516666666666667,4.0,Home Decor,2.51,1.51
2011-08-15,22297,168.0,224.51999999999998,1.40125,4.0,Home Decor,2.51,1.51
2011-08-22,22297,72.0,90.0,1.25,3.0,Home Decor,2.51,1.51
2011-08-29,22297,49.0,57.900000000000006,1.4575,2.0,Home Decor,2.51,1.51
2011-09-05,22297,90.0,118.55,1.653333333333333,4.0,Home Decor,2.51,1.51
2011-09-12,22297,24.0,30.0,1.25,1.0,Home Decor,2.51,1.51
2011-09-19,22297,35.0,46.17,1.5525,3.0,Home Decor,2.51,1.51
2011-09-26,22297,117.0,148.67000000000002,1.371,5.0,Home Decor,2.51,1.51
2011-10-03,22297,111.0,143.59,1.40125,4.0,Home Decor,2.51,1.51
2011-10-10,22297,33.0,47.3,1.8549999999999998,2.0,Home Decor,2.51,1.51
2011-10-17,22297,75.0,94.96000000000001,1.5525,3.0,Home Decor,2.51,1.51
2011-10-24,22297,72.0,90.0,1.25,1.0,Home Decor,2.51,1.51
2011-10-31,22297,25.0,40.93,1.8549999999999998,2.0,Home Decor,2.51,1.51
2011-11-07,22297,154.0,194.92000000000002,1.4516666666666669,6.0,Home Decor,2.51,1.51
2011-11-14,22297,44.0,57.42,1.855,2.0,Home Decor,2.51,1.51
2011-11-21,22297,79.0,103.59,1.6533333333333333,4.0,Home Decor,2.51,1.51
2011-11-28,22297,74.0,99.75999999999999,1.653333333333333,4.0,Home Decor,2.51,1.51
2011-12-05,22297,33.0,50.93000000000001,2.00625,2.0,Home Decor,2.51,1.51
2010-01-04,22326,48.0,141.60000000000002,2.95,2.0,Bags & Storage,5.885999999999995,3.53
2010-01-11,22326,115.0,340.77,3.4033333333333338,5.0,Bags & Storage,5.885999999999995,3.53
2010-01-18,22326,244.0,712.52,3.4120952380952385,6.0,Bags & Storage,5.885999999999995,3.53
2010-01-25,22326,162.0,476.46000000000004,3.626666666666667,6.0,Bags & Storage,5.885999999999995,3.53
2010-02-01,22326,158.0,455.78000000000003,3.2566666666666673,6.0,Bags & Storage,5.885999999999995,3.53
2010-02-08,22326,155.0,446.93,3.522,5.0,Bags & Storage,5.885999999999995,3.53
2010-02-15,22326,523.0,1371.5700000000002,3.78,5.0,Bags & Storage,5.885999999999995,3.53
2010-02-22,22326,106.0,315.6600000000001,3.4433333333333334,5.0,Bags & Storage,5.885999999999995,3.53
2010-03-01,22326,125.0,398.3500000000001,3.6124761904761913,5.0,Bags & Storage,5.885999999999995,3.53
2010-03-08,22326,169.0,469.03,3.3574666666666664,5.0,Bags & Storage,5.885999999999995,3.53
2010-03-15,22326,55.0,165.21,3.443333333333334,5.0,Bags & Storage,5.885999999999995,3.53
2010-03-22,22326,208.0,564.88,3.446444444444445,6.0,Bags & Storage,5.885999999999995,3.53
2010-03-29,22326,143.0,537.13,4.05,3.0,Bags & Storage,5.885999999999995,3.53
2010-04-05,22326,210.0,587.02,3.1737333333333337,5.0,Bags & Storage,5.885999999999995,3.53
2010-04-12,22326,76.0,224.20000000000005,2.95,5.0,Bags & Storage,5.885999999999995,3.53
2010-04-19,22326,78.0,239.54000000000002,3.8211111111111116,5.0,Bags & Storage,5.885999999999995,3.53
2010-04-26,22326,154.0,460.2200000000001,3.1144444444444446,6.0,Bags & Storage,5.885999999999995,3.53
2010-05-03,22326,405.0,1085.47,3.0040000000000004,5.0,Bags & Storage,5.885999999999995,3.53
2010-05-10,22326,32.0,94.4,2.9500000000000006,3.0,Bags & Storage,5.885999999999995,3.53
2010-05-17,22326,145.0,411.51000000000005,3.2193333333333336,5.0,Bags & Storage,5.885999999999995,3.53
2010-05-24,22326,123.0,366.37000000000006,3.010952380952381,6.0,Bags & Storage,5.885999999999995,3.53
2010-05-31,22326,55.0,182.97000000000003,4.282,4.0,Bags & Storage,5.885999999999995,3.53
2010-06-07,22326,152.0,457.28000000000003,3.2460000000000004,6.0,Bags & Storage,5.885999999999995,3.53
2010-06-14,22326,181.0,504.43,3.148888888888889,6.0,Bags & Storage,5.885999999999995,3.53
2010-06-21,22326,125.0,364.35,4.038444444444445,5.0,Bags & Storage,5.885999999999995,3.53
2010-06-28,22326,309.0,838.27,3.2013333333333334,5.0,Bags & Storage,5.885999999999995,3.53
2010-07-05,22326,123.0,374.69000000000005,3.6694444444444447,5.0,Bags & Storage,5.885999999999995,3.53
2010-07-12,22326,88.0,262.56000000000006,3.0733333333333337,6.0,Bags & Storage,5.885999999999995,3.53
2010-07-19,22326,178.0,492.62,3.2753333333333337,5.0,Bags & Storage,5.885999999999995,3.53
2010-07-26,22326,63.0,185.85000000000002,2.95,4.0,Bags & Storage,5.885999999999995,3.53
2010-08-02,22326,60.0,182.92000000000002,3.2460000000000004,4.0,Bags & Storage,5.885999999999995,3.53
2010-08-09,22326,62.0,307.24,3.819,4.0,Bags & Storage,5.885999999999995,3.53
2010-08-16,22326,52.0,153.40000000000003,2.95,4.0,Bags & Storage,5.885999999999995,3.53
2010-08-23,22326,0.0,0.0,2.95,0.0,Bags & Storage,5.885999999999995,3.53
2010-08-30,22326,0.0,0.0,2.95,0.0,Bags & Storage,5.885999999999995,3.53
2010-09-06,22326,0.0,0.0,2.95,0.0,Bags & Storage,5.885999999999995,3.53
2010-09-13,22326,1.0,2.95,2.95,1.0,Bags & Storage,5.885999999999995,3.53
2010-09-20,22326,0.0,0.0,2.95,0.0,Bags & Storage,5.885999999999995,3.53
2010-09-27,22326,0.0,0.0,2.95,0.0,Bags & Storage,5.885999999999995,3.53
2010-10-04,22326,207.0,533.85,2.9000000000000004,2.0,Bags & Storage,5.885999999999995,3.53
2010-10-11,22326,326.0,888.72,3.030666666666667,6.0,Bags & Storage,5.885999999999995,3.53
2010-10-18,22326,32.0,94.4,2.95,5.0,Bags & Storage,5.885999999999995,3.53
2010-10-25,22326,250.0,702.82,3.14,6.0,Bags & Storage,5.885999999999995,3.53
2010-11-01,22326,347.0,933.57,3.026444444444445,6.0,Bags & Storage,5.885999999999995,3.53
2010-11-08,22326,139.0,447.3900000000001,3.538888888888889,6.0,Bags & Storage,5.885999999999995,3.53
2010-11-15,22326,147.0,479.87000000000006,3.570119047619048,6.0,Bags & Storage,5.885999999999995,3.53
2010-11-22,22326,202.0,646.8000000000001,3.4645833333333336,6.0,Bags & Storage,5.885999999999995,3.53
2010-11-29,22326,487.0,1334.91,3.5147619047619045,6.0,Bags & Storage,5.885999999999995,3.53
2010-12-06,22326,122.0,413.76,3.8038333333333334,6.0,Bags & Storage,5.885999999999995,3.53
2010-12-13,22326,81.0,292.81,3.8200000000000003,5.0,Bags & Storage,5.885999999999995,3.53
2010-12-20,22326,211.0,593.59,4.645555555555556,2.0,Bags & Storage,5.885999999999995,3.53
2011-01-03,22326,85.0,285.13,3.2683333333333335,4.0,Bags & Storage,5.885999999999995,3.53
2011-01-10,22326,197.0,563.19,4.0065333333333335,4.0,Bags & Storage,5.885999999999995,3.53
2011-01-17,22326,369.0,1013.83,3.718888888888889,5.0,Bags & Storage,5.885999999999995,3.53
2011-01-24,22326,159.0,459.25,3.8433333333333337,4.0,Bags & Storage,5.885999999999995,3.53
2011-01-31,22326,41.0,138.51000000000002,4.225,3.0,Bags & Storage,5.885999999999995,3.53
2011-02-07,22326,83.0,254.25,4.038333333333333,3.0,Bags & Storage,5.885999999999995,3.53
2011-02-14,22326,201.0,559.4300000000001,3.6966666666666668,5.0,Bags & Storage,5.885999999999995,3.53
2011-02-21,22326,240.0,649.6,4.020666666666667,3.0,Bags & Storage,5.885999999999995,3.53
2011-02-28,22326,91.0,260.61,4.32,2.0,Bags & Storage,5.885999999999995,3.53
2011-03-07,22326,40.0,163.32,4.527333333333333,4.0,Bags & Storage,5.885999999999995,3.53
2011-03-14,22326,90.0,305.46000000000004,4.017777777777778,5.0,Bags & Storage,5.885999999999995,3.53
2011-03-21,22326,151.0,448.65,3.516,6.0,Bags & Storage,5.885999999999995,3.53
2011-03-28,22326,173.0,501.74999999999994,3.858,4.0,Bags & Storage,5.885999999999995,3.53
2011-04-04,22326,174.0,504.66,3.775555555555556,5.0,Bags & Storage,5.885999999999995,3.53
2011-04-11,22326,79.0,255.13000000000005,3.3793333333333333,6.0,Bags & Storage,5.885999999999995,3.53
2011-04-18,22326,63.0,209.93,3.73,4.0,Bags & Storage,5.885999999999995,3.53
2011-04-25,22326,69.0,202.75,3.4299999999999997,3.0,Bags & Storage,5.885999999999995,3.53
2011-05-02,22326,69.0,225.63000000000002,3.256666666666667,4.0,Bags & Storage,5.885999999999995,3.53
2011-05-09,22326,337.0,898.1500000000001,2.9000000000000004,4.0,Bags & Storage,5.885999999999995,3.53
2011-05-16,22326,63.0,185.85000000000002,2.95,5.0,Bags & Storage,5.885999999999995,3.53
2011-05-23,22326,103.0,303.85,2.9500000000000006,6.0,Bags & Storage,5.885999999999995,3.53
2011-05-30,22326,374.0,996.62,3.8093333333333335,4.0,Bags & Storage,5.885999999999995,3.53
2011-06-06,22326,102.0,293.06,3.874444444444445,5.0,Bags & Storage,5.885999999999995,3.53
2011-06-13,22326,346.0,908.3399999999999,3.0188888888888887,6.0,Bags & Storage,5.885999999999995,3.53
2011-06-20,22326,79.0,244.41000000000003,3.5748000000000006,5.0,Bags & Storage,5.885999999999995,3.53
2011-06-27,22326,67.0,186.97,3.478,4.0,Bags & Storage,5.885999999999995,3.53
2011-07-04,22326,80.0,244.52000000000004,3.7073333333333336,4.0,Bags & Storage,5.885999999999995,3.53
2011-07-11,22326,81.0,244.63000000000002,3.3476,5.0,Bags & Storage,5.885999999999995,3.53
2011-07-18,22326,119.0,331.85,2.8833333333333333,6.0,Bags & Storage,5.885999999999995,3.53
2011-07-25,22326,116.0,328.68,3.214,5.0,Bags & Storage,5.885999999999995,3.53
2011-08-01,22326,65.0,200.27,3.8375000000000004,3.0,Bags & Storage,5.885999999999995,3.53
2011-08-08,22326,518.0,1350.3000000000002,3.464666666666667,5.0,Bags & Storage,5.885999999999995,3.53
2011-08-15,22326,217.0,582.55,2.9166666666666665,6.0,Bags & Storage,5.885999999999995,3.53
2011-08-22,22326,224.0,622.4,2.8944444444444444,6.0,Bags & Storage,5.885999999999995,3.53
2011-08-29,22326,139.0,407.89,3.5872,5.0,Bags & Storage,5.885999999999995,3.53
2011-09-05,22326,111.0,327.45000000000005,2.9500000000000006,6.0,Bags & Storage,5.885999999999995,3.53
2011-09-12,22326,15.0,47.09,3.4233333333333333,3.0,Bags & Storage,5.885999999999995,3.53
2011-09-19,22326,268.0,747.2,3.091944444444445,6.0,Bags & Storage,5.885999999999995,3.53
2011-09-26,22326,87.0,259.49,3.139333333333334,5.0,Bags & Storage,5.885999999999995,3.53
2011-10-03,22326,91.0,268.45000000000005,2.95,5.0,Bags & Storage,5.885999999999995,3.53
2011-10-10,22326,238.0,666.5400000000001,2.9822222222222226,6.0,Bags & Storage,5.885999999999995,3.53
2011-10-17,22326,392.0,1044.04,2.994666666666667,6.0,Bags & Storage,5.885999999999995,3.53
2011-10-24,22326,167.0,462.77,3.3222222222222224,6.0,Bags & Storage,5.885999999999995,3.53
2011-10-31,22326,158.0,439.06000000000006,3.444,5.0,Bags & Storage,5.885999999999995,3.53
2011-11-07,22326,127.0,397.37000000000006,3.3128888888888888,6.0,Bags & Storage,5.885999999999995,3.53
2011-11-14,22326,318.0,886.86,3.328873015873016,6.0,Bags & Storage,5.885999999999995,3.53
2011-11-21,22326,258.0,726.22,3.369814814814815,6.0,Bags & Storage,5.885999999999995,3.53
2011-11-28,22326,145.0,442.63,4.086285714285714,5.0,Bags & Storage,5.885999999999995,3.53
2011-12-05,22326,233.0,674.5100000000001,3.4128,5.0,Bags & Storage,5.885999999999995,3.53
2010-01-04,22328,34.0,100.3,2.95,2.0,Bags & Storage,4.13,2.48
2010-01-11,22328,127.0,358.41,2.998888888888889,6.0,Bags & Storage,4.13,2.48
2010-01-18,22328,201.0,556.07,3.6520000000000006,5.0,Bags & Storage,4.13,2.48
2010-01-25,22328,87.0,271.45000000000005,3.558444444444445,3.0,Bags & Storage,4.13,2.48
2010-02-01,22328,96.0,272.88,3.4166666666666665,3.0,Bags & Storage,4.13,2.48
2010-02-08,22328,135.0,359.85,2.85,4.0,Bags & Storage,4.13,2.48
2010-02-15,22328,330.0,858.3,2.8000000000000003,4.0,Bags & Storage,4.13,2.48
2010-02-22,22328,188.0,516.2,2.91,4.0,Bags & Storage,4.13,2.48
2010-03-01,22328,51.0,156.37,3.1966666666666668,5.0,Bags & Storage,4.13,2.48
2010-03-08,22328,69.0,203.55,2.95,5.0,Bags & Storage,4.13,2.48
2010-03-15,22328,38.0,112.10000000000002,2.95,5.0,Bags & Storage,4.13,2.48
2010-03-22,22328,75.0,224.21000000000004,3.0322222222222224,6.0,Bags & Storage,4.13,2.48
2010-03-29,22328,101.0,437.71000000000004,4.545555555555556,1.0,Bags & Storage,4.13,2.48
2010-04-05,22328,242.0,637.1,2.841666666666667,4.0,Bags & Storage,4.13,2.48
2010-04-12,22328,41.0,120.95000000000002,2.9500000000000006,3.0,Bags & Storage,4.13,2.48
2010-04-19,22328,120.0,337.76,3.5260000000000007,4.0,Bags & Storage,4.13,2.48
2010-04-26,22328,125.0,368.75000000000006,2.9500000000000006,6.0,Bags & Storage,4.13,2.48
2010-05-03,22328,316.0,830.1199999999999,3.005,4.0,Bags & Storage,4.13,2.48
2010-05-10,22328,29.0,88.51000000000002,3.1966666666666668,3.0,Bags & Storage,4.13,2.48
2010-05-17,22328,156.0,421.8,2.85,6.0,Bags & Storage,4.13,2.48
2010-05-24,22328,100.0,297.96000000000004,3.1473333333333335,4.0,Bags & Storage,4.13,2.48
2010-05-31,22328,43.0,132.77,3.443333333333334,3.0,Bags & Storage,4.13,2.48
2010-06-07,22328,103.0,284.65000000000003,2.9166666666666665,6.0,Bags & Storage,4.13,2.48
2010-06-14,22328,181.0,520.6700000000001,3.1300000000000003,5.0,Bags & Storage,4.13,2.48
2010-06-21,22328,93.0,264.03,3.297777777777778,5.0,Bags & Storage,4.13,2.48
2010-06-28,22328,173.0,474.91,3.0524,5.0,Bags & Storage,4.13,2.48
2010-07-05,22328,67.0,191.65,2.9000000000000004,4.0,Bags & Storage,4.13,2.48
2010-07-12,22328,93.0,266.35,2.9277777777777776,6.0,Bags & Storage,4.13,2.48
2010-07-19,22328,149.0,401.15000000000003,2.9000000000000004,6.0,Bags & Storage,4.13,2.48
2010-07-26,22328,80.0,236.00000000000003,2.95,5.0,Bags & Storage,4.13,2.48
2010-08-02,22328,180.0,473.4,2.8388888888888886,3.0,Bags & Storage,4.13,2.48
2010-08-09,22328,398.0,1030.1,2.827777777777778,6.0,Bags & Storage,4.13,2.48
2010-08-16,22328,247.0,671.05,2.9233333333333333,6.0,Bags & Storage,4.13,2.48
2010-08-23,22328,214.0,576.66,3.0406666666666666,4.0,Bags & Storage,4.13,2.48
2010-08-30,22328,90.0,265.34000000000003,3.5153333333333334,3.0,Bags & Storage,4.13,2.48
2010-09-06,22328,86.0,259.62,3.2830000000000004,4.0,Bags & Storage,4.13,2.48
2010-09-13,22328,2.0,8.86,4.43,1.0,Bags & Storage,4.13,2.48
2010-09-20,22328,4.0,11.8,2.95,2.0,Bags & Storage,4.13,2.48
2010-09-27,22328,0.0,0.0,2.95,0.0,Bags & Storage,4.13,2.48
2010-10-04,22328,127.0,336.25,2.87,2.0,Bags & Storage,4.13,2.48
2010-10-11,22328,219.0,607.6500000000001,2.9200000000000004,6.0,Bags & Storage,4.13,2.48
2010-10-18,22328,60.0,161.0,2.9000000000000004,4.0,Bags & Storage,4.13,2.48
2010-10-25,22328,51.0,150.45000000000002,2.95,5.0,Bags & Storage,4.13,2.48
2010-11-01,22328,261.0,718.27,3.318,3.0,Bags & Storage,4.13,2.48
2010-11-08,22328,223.0,607.45,2.9000000000000004,6.0,Bags & Storage,4.13,2.48
2010-11-15,22328,122.0,340.70000000000005,2.9277777777777785,6.0,Bags & Storage,4.13,2.48
2010-11-22,22328,76.0,235.66000000000003,3.1028000000000002,5.0,Bags & Storage,4.13,2.48
2010-11-29,22328,227.0,602.45,2.914,5.0,Bags & Storage,4.13,2.48
2010-12-06,22328,1538.0,3960.5199999999995,4.286,3.0,Bags & Storage,4.13,2.48
2010-12-13,22328,196.0,520.6,2.8833333333333337,5.0,Bags & Storage,4.13,2.48
2010-12-20,22328,20.0,64.08000000000001,4.220000000000001,1.0,Bags & Storage,4.13,2.48
2011-01-03,22328,44.0,132.32000000000002,3.16,3.0,Bags & Storage,4.13,2.48
2011-01-10,22328,113.0,321.55,4.09,2.0,Bags & Storage,4.13,2.48
2011-01-17,22328,246.0,652.4399999999999,3.3266666666666667,4.0,Bags & Storage,4.13,2.48
2011-01-24,22328,51.0,155.17000000000002,3.245,4.0,Bags & Storage,4.13,2.48
2011-01-31,22328,45.0,136.29000000000002,3.186,5.0,Bags & Storage,4.13,2.48
2011-02-07,22328,61.0,171.37,3.3425000000000002,3.0,Bags & Storage,4.13,2.48
2011-02-14,22328,44.0,135.70000000000002,3.048333333333334,4.0,Bags & Storage,4.13,2.48
2011-02-21,22328,155.0,424.75,3.2131999999999996,4.0,Bags & Storage,4.13,2.48
2011-02-28,22328,96.0,260.84000000000003,3.3344444444444448,5.0,Bags & Storage,4.13,2.48
2011-03-07,22328,26.0,89.68,3.304,4.0,Bags & Storage,4.13,2.48
2011-03-14,22328,126.0,348.06,3.5086666666666666,3.0,Bags & Storage,4.13,2.48
2011-03-21,22328,168.0,469.08,3.003888888888889,6.0,Bags & Storage,4.13,2.48
2011-03-28,22328,215.0,587.11,3.0865,4.0,Bags & Storage,4.13,2.48
