date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2011-12-05,22318,0,0,30,0
2011-12-05,22319,0,0,25,0
2011-12-05,22320,0,0,30,0
2011-12-05,22321,0,0,30,0
2011-12-05,22322,0,0,30,0
2011-12-05,22323,0,0,35,0
2011-12-05,22324,0,0,35,0
2011-12-05,22325,0,0,30,0
2011-12-05,22326,1485,0,35,1345
2011-12-05,22327,0,0,35,0
2011-12-05,22328,1496,0,35,716
2011-12-05,22329,0,0,25,0
2011-12-05,22330,0,0,25,0
2011-12-05,22331,0,0,35,0
2011-12-05,22332,0,0,35,0
2011-12-05,22333,0,0,35,0
2011-12-05,22334,0,0,35,0
2011-12-05,22335,0,0,30,0
2011-12-05,22336,0,0,30,0
2011-12-05,22337,0,0,30,0
2011-12-05,22338,0,0,30,0
2011-12-05,22339,0,0,45,0
2011-12-05,22340,0,0,25,0
2011-12-05,22341,0,0,25,0
2011-12-05,22342,0,0,25,0
2011-12-05,22343,0,0,25,0
2011-12-05,22344,0,0,25,0
2011-12-05,22345,0,0,25,0
2011-12-05,22346,0,0,25,0
2011-12-05,22347,0,0,25,0
2011-12-05,22348,39,0,21,312
2011-12-05,22349,0,0,21,0
2011-12-05,22350,0,0,21,0
2011-12-05,22351,0,0,25,0
2011-12-05,22352,0,0,21,0
2011-12-05,22353,0,0,21,0
2011-12-05,22354,0,0,30,0
2011-12-05,22355,916,0,30,2390
2011-12-05,22356,958,1138,35,1480
2011-12-05,22357,0,0,35,0
2011-12-05,22358,0,0,25,0
2011-12-05,22359,0,0,21,0
2011-12-05,22360,0,0,21,0
2011-12-05,22361,0,0,21,0
2011-12-05,22362,0,0,21,0
2011-12-05,22363,0,0,21,0
2011-12-05,22364,0,0,21,0
2011-12-05,22365,0,0,30,0
2011-12-05,22366,0,0,30,0
2011-12-05,22367,0,0,30,0
2011-12-05,22371,0,0,35,0
2011-12-05,22372,0,0,35,0
2011-12-05,22374,0,0,35,0
2011-12-05,22375,0,0,35,0
2011-12-05,22376,0,0,35,0
2011-12-05,22377,0,0,21,0
2011-12-05,22378,0,0,30,0
2011-12-05,22379,2476,0,35,1070
2011-12-05,22380,0,0,30,0
2011-12-05,22381,0,0,30,0
2011-12-05,22382,799,1030,30,1339
2011-12-05,22383,2724,0,30,1036
2011-12-05,22384,759,0,35,1004
2011-12-05,22385,2546,0,30,862
2011-12-05,22386,1521,2824,35,3671
2011-12-05,22389,0,0,14,0
2011-12-05,22390,0,0,14,0
2011-12-05,22391,0,0,14,0
2011-12-05,22393,0,0,14,0
2011-12-05,22394,0,0,14,0
2011-12-05,22395,0,0,14,0
2011-12-05,22396,0,0,25,0
2011-12-05,22398,0,0,30,0
2011-12-05,22399,0,0,25,0
2011-12-05,22400,0,0,25,0
2011-12-05,22402,0,0,25,0
2011-12-05,22403,0,0,25,0
2011-12-05,22405,0,0,30,0
2011-12-05,22406,0,0,30,0
2011-12-05,22407,0,0,30,0
2011-12-05,22408,0,0,30,0
2011-12-05,22409,0,0,30,0
2011-12-05,22410,0,0,30,0
2011-12-05,22411,1218,0,25,1449
2011-12-05,22412,0,0,30,0
2011-12-05,22413,0,0,30,0
2011-12-05,22414,0,0,30,0
2011-12-05,22415,0,0,25,0
2011-12-05,22416,0,0,30,0
2011-12-05,22417,1084,0,21,621
2011-12-05,22418,630,0,14,460
2011-12-05,22419,0,0,14,0
2011-12-05,22420,0,0,14,0
2011-12-05,22421,0,0,14,0
2011-12-05,22422,0,0,14,0
2011-12-05,22423,2785,0,21,934
2011-12-05,22424,0,0,25,0
2011-12-05,22425,0,0,25,0
2011-12-05,22426,0,0,21,0
2011-12-05,22427,0,0,21,0
2011-12-05,22428,0,0,25,0
2011-12-05,22429,0,0,21,0
2011-12-05,22430,0,0,42,0
2011-12-05,22431,0,0,42,0
2011-12-05,22432,0,0,42,0
2011-12-05,22433,0,0,42,0
2011-12-05,22434,0,0,25,0
2011-12-05,22435,0,0,30,0
2011-12-05,22436,0,0,25,0
2011-12-05,22437,0,0,25,0
2011-12-05,22438,0,0,25,0
2011-12-05,22439,0,0,25,0
2011-12-05,22440,0,0,25,0
2011-12-05,22441,0,0,21,0
2011-12-05,22442,0,0,25,0
2011-12-05,22443,0,0,25,0
2011-12-05,22444,0,0,42,0
2011-12-05,22445,0,0,35,0
2011-12-05,22446,0,0,30,0
2011-12-05,22447,0,0,30,0
2011-12-05,22448,0,0,30,0
2011-12-05,22449,0,0,25,0
2011-12-05,22450,0,0,25,0
2011-12-05,22451,0,0,25,0
2011-12-05,22452,0,0,25,0
2011-12-05,22453,0,0,25,0
2011-12-05,22454,0,0,25,0
2011-12-05,22456,0,0,14,0
2011-12-05,22457,3539,0,30,1285
2011-12-05,22458,0,0,42,0
2011-12-05,22459,0,0,42,0
2011-12-05,22460,0,0,21,0
2011-12-05,22461,0,0,30,0
2011-12-05,22464,0,0,28,0
2011-12-05,22465,0,0,28,0
2011-12-05,22466,0,0,28,0
2011-12-05,22467,542,779,25,1013
2011-12-05,22468,0,0,28,0
2011-12-05,22469,7298,0,30,2405
2011-12-05,22470,3634,0,30,1538
2011-12-05,22471,0,0,25,0
2011-12-05,22472,0,0,30,0
2011-12-05,22473,0,0,25,0
2011-12-05,22474,0,0,30,0
2011-12-05,22475,0,0,30,0
2011-12-05,22476,0,0,25,0
2011-12-05,22477,0,0,42,0
2011-12-05,22478,0,0,42,0
2011-12-05,22479,0,0,42,0
2011-12-05,22480,0,0,30,0
2011-12-05,22481,0,0,30,0
2011-12-05,22482,0,0,30,0
2011-12-05,22483,0,0,25,0
2011-12-05,22485,0,0,25,0
2011-12-05,22486,0,0,28,0
2011-12-05,22487,0,0,42,0
2011-12-05,22488,0,0,14,0
2011-12-05,22489,2953,0,25,1118
2011-12-05,22491,0,0,14,0
2011-12-05,22492,2254,2264,25,2943
2011-12-05,22493,0,0,25,0
2011-12-05,22494,0,0,35,0
2011-12-05,22495,0,0,35,0
2011-12-05,22496,0,0,35,0
2011-12-05,22497,0,0,35,0
2011-12-05,22498,0,0,35,0
2011-12-05,22499,0,0,35,0
2011-12-05,22500,0,0,21,0
2011-12-05,22501,0,0,35,0
2011-12-05,22502,0,0,35,0
2011-12-05,22503,0,0,35,0
2011-12-05,22504,0,0,35,0
2011-12-05,22505,0,0,30,0
2011-12-05,22507,0,0,30,0
2011-12-05,22508,0,0,30,0
2011-12-05,22509,0,0,30,0
2011-12-05,22510,0,0,25,0
2011-12-05,22511,0,0,25,0
2011-12-05,22512,0,0,30,0
2011-12-05,22513,0,0,30,0
2011-12-05,22514,0,0,42,0
2011-12-05,22515,0,0,42,0
2011-12-05,22516,0,0,42,0
2011-12-05,22517,0,0,42,0
2011-12-05,22518,0,0,42,0
2011-12-05,22519,0,0,42,0
2011-12-05,22520,0,0,42,0
2011-12-05,22521,0,0,42,0
2011-12-05,22522,0,0,42,0
2011-12-05,22523,0,0,42,0
2011-12-05,22524,0,0,42,0
2011-12-05,22525,0,0,42,0
2011-12-05,22526,0,0,25,0
2011-12-05,22528,0,0,42,0
2011-12-05,22529,0,0,25,0
2011-12-05,22530,0,0,30,0
2011-12-05,22531,0,0,25,0
2011-12-05,22532,0,0,25,0
2011-12-05,22533,0,0,21,0
2011-12-05,22534,1868,0,30,652
2011-12-05,22535,0,0,25,0
2011-12-05,22536,0,0,25,0
2011-12-05,22537,0,0,25,0
2011-12-05,22538,0,0,25,0
2011-12-05,22539,0,0,30,0
2011-12-05,22540,0,0,25,0
2011-12-05,22541,0,0,25,0
2011-12-05,22543,0,0,21,0
2011-12-05,22544,0,0,30,0
2011-12-05,22545,0,0,25,0
2011-12-05,22546,0,0,25,0
2011-12-05,22547,0,0,25,0
2011-12-05,22548,0,0,35,0
2011-12-05,22549,0,0,25,0
2011-12-05,22550,0,0,25,0
2011-12-05,22551,3423,0,35,1390
2011-12-05,22553,0,0,35,0
2011-12-05,22554,1399,0,35,1416
2011-12-05,22555,1484,0,35,919
2011-12-05,22556,424,0,35,1016
2011-12-05,22557,0,0,35,0
2011-12-05,22558,2554,0,25,729
2011-12-05,22559,0,0,25,0
2011-12-05,22560,1723,0,25,1309
2011-12-05,22561,535,0,25,773
2011-12-05,22562,0,0,25,0
2011-12-05,22563,0,0,25,0
2011-12-05,22564,0,0,25,0
2011-12-05,22565,0,0,25,0
2011-12-05,22566,0,0,25,0
2011-12-05,22567,0,0,30,0
2011-12-05,22568,0,0,30,0
2011-12-05,22569,0,0,30,0
2011-12-05,22570,0,0,30,0
2011-12-05,22571,0,0,45,0
2011-12-05,22572,0,0,45,0
2011-12-05,22573,0,0,30,0
2011-12-05,22574,0,0,30,0
2011-12-05,22575,0,0,45,0
2011-12-05,22576,0,0,30,0
2011-12-05,22577,6757,0,30,4612
2011-12-05,22578,5359,0,45,7042
2011-12-05,22579,0,0,45,0
2011-12-05,22580,0,0,45,0
2011-12-05,22581,0,0,45,0
2011-12-05,22582,0,0,35,0
2011-12-05,22583,0,0,35,0
2011-12-05,22584,0,0,35,0
2011-12-05,22585,2834,0,42,1456
2011-12-05,22586,0,0,25,0
2011-12-05,22587,0,0,25,0
2011-12-05,22588,0,0,28,0
2011-12-05,22589,0,0,28,0
2011-12-05,22591,0,0,28,0
2011-12-05,22592,0,0,28,0
2011-12-05,22593,0,0,45,0
2011-12-05,22594,0,0,45,0
2011-12-05,22595,5614,0,30,1908
2011-12-05,22596,0,0,14,0
2011-12-05,22597,0,0,30,0
2011-12-05,22598,0,0,45,0
2011-12-05,22599,0,0,45,0
2011-12-05,22600,0,0,45,0
2011-12-05,22601,0,0,45,0
2011-12-05,22602,0,0,30,0
2011-12-05,22603,0,0,45,0
2011-12-05,22604,0,0,21,0
2011-12-05,22605,0,0,42,0
2011-12-05,22606,0,0,42,0
2011-12-05,22607,0,0,42,0
2011-12-05,22608,0,0,14,0
2011-12-05,22609,0,0,14,0
2011-12-05,22610,540,0,14,804
2011-12-05,22611,0,0,35,0
2011-12-05,22612,0,0,25,0
2011-12-05,22613,0,0,14,0
2011-12-05,22614,0,0,30,0
2011-12-05,22615,0,0,25,0
2011-12-05,22616,4977,0,25,2331
2011-12-05,22617,0,0,21,0
2011-12-05,22618,0,0,25,0
2011-12-05,22619,0,0,30,0
2011-12-05,22620,0,0,25,0
2011-12-05,22621,0,0,35,0
2011-12-05,22622,0,0,35,0
2011-12-05,22623,0,0,35,0
2011-12-05,22624,0,0,21,0
2011-12-05,22625,0,0,21,0
2011-12-05,22626,0,0,21,0
2011-12-05,22627,0,0,21,0
2011-12-05,22628,0,0,35,0
2011-12-05,22629,4831,0,35,1891
2011-12-05,22630,1904,0,35,1377
2011-12-05,22631,0,0,35,0
2011-12-05,22632,0,0,25,0
2011-12-05,22633,0,0,25,0
2011-12-05,22634,0,0,30,0
2011-12-05,22635,0,0,30,0
2011-12-05,22636,0,0,25,0
2011-12-05,22637,0,0,25,0
2011-12-05,22638,0,0,14,0
2011-12-05,22639,0,0,30,0
2011-12-05,22640,0,0,14,0
2011-12-05,22641,0,0,14,0
2011-12-05,22642,0,0,14,0
2011-12-05,22643,0,0,14,0
2011-12-05,22644,0,0,21,0
2011-12-05,22645,0,0,21,0
2011-12-05,22646,0,0,21,0
2011-12-05,22647,0,0,30,0
2011-12-05,22649,0,0,21,0
2011-12-05,22650,0,0,25,0
2011-12-05,22651,0,0,25,0
2011-12-05,22652,0,0,25,0
2011-12-05,22653,0,0,35,0
2011-12-05,22654,0,0,25,0
2011-12-05,22655,0,0,21,0
2011-12-05,22656,0,0,21,0
2011-12-05,22657,0,0,35,0
2011-12-05,22659,790,0,35,1226
2011-12-05,22660,0,0,30,0
2011-12-05,22661,0,0,30,0
2011-12-05,22662,0,0,30,0
2011-12-05,22663,0,0,30,0
2011-12-05,22664,0,0,30,0
2011-12-05,22665,0,0,30,0
2011-12-05,22666,0,0,30,0
2011-12-05,22667,0,0,35,0
2011-12-05,22668,0,0,35,0
2011-12-05,22669,0,0,35,0
2011-12-05,22670,0,0,30,0
2011-12-05,22671,0,0,30,0
2011-12-05,22672,0,0,30,0
2011-12-05,22673,0,0,30,0
2011-12-05,22674,0,0,30,0
2011-12-05,22675,0,0,21,0
2011-12-05,22676,0,0,30,0
2011-12-05,22677,0,0,30,0
2011-12-05,22678,0,0,30,0
2011-12-05,22679,0,0,30,0
2011-12-05,22680,0,0,30,0
2011-12-05,22681,0,0,30,0
2011-12-05,22682,0,0,30,0
2011-12-05,22683,0,0,30,0
2011-12-05,22684,0,0,30,0
2011-12-05,22685,0,0,30,0
2011-12-05,22686,0,0,30,0
2011-12-05,22687,0,0,30,0
2011-12-05,22688,0,0,30,0
2011-12-05,22689,0,0,30,0
2011-12-05,22690,0,0,30,0
2011-12-05,22691,0,0,30,0
2011-12-05,22692,0,0,30,0
2011-12-05,22693,885,1039,35,1351
2011-12-05,22694,0,0,25,0
2011-12-05,22695,0,0,25,0
2011-12-05,22696,0,0,25,0
2011-12-05,22697,0,0,21,0
2011-12-05,22698,0,0,21,0
2011-12-05,22699,2159,0,21,709
2011-12-05,22700,0,0,21,0
2011-12-05,22701,0,0,21,0
2011-12-05,22702,0,0,21,0
2011-12-05,22703,0,0,21,0
2011-12-05,22704,0,0,14,0
2011-12-05,22705,0,0,14,0
2011-12-05,22706,0,0,14,0
2011-12-05,22707,0,0,14,0
2011-12-05,22708,0,0,14,0
2011-12-05,22709,0,0,14,0
2011-12-05,22710,0,0,14,0
2011-12-05,22711,0,0,14,0
2011-12-05,22712,0,0,14,0
2011-12-05,22713,0,0,14,0
2011-12-05,22714,0,0,14,0
2011-12-05,22715,0,0,14,0
2011-12-05,22716,0,0,14,0
2011-12-05,22717,0,0,14,0
2011-12-05,22718,0,0,14,0
2011-12-05,22719,0,0,25,0
2011-12-05,22720,0,0,21,0
2011-12-05,22721,0,0,21,0
2011-12-05,22722,0,0,30,0
2011-12-05,22723,0,0,35,0
2011-12-05,22725,0,0,30,0
2011-12-05,22726,0,0,30,0
2011-12-05,22727,0,0,30,0
2011-12-05,22728,0,0,30,0
2011-12-05,22729,0,0,30,0
2011-12-05,22730,0,0,30,0
2011-12-05,22731,0,0,14,0
2011-12-05,22732,0,0,14,0
2011-12-05,22733,0,0,14,0
2011-12-05,22734,0,0,45,0
2011-12-05,22735,0,0,25,0
2011-12-05,22736,0,0,45,0
2011-12-05,22737,0,0,45,0
2011-12-05,22738,0,0,45,0
2011-12-05,22739,0,0,45,0
2011-12-05,22740,65,0,14,20
2011-12-05,22741,0,0,14,0
2011-12-05,22742,0,0,14,0
2011-12-05,22743,0,0,14,0
2011-12-05,22744,0,0,14,0
2011-12-05,22745,0,0,30,0
2011-12-05,22746,0,0,30,0
2011-12-05,22747,0,0,30,0
2011-12-05,22748,0,0,21,0
2011-12-05,22749,0,0,30,0
2011-12-05,22750,0,0,30,0
2011-12-05,22751,0,0,30,0
2011-12-05,22752,0,0,35,0
2011-12-05,22753,0,0,14,0
2011-12-05,22754,0,0,14,0
2011-12-05,22755,0,0,14,0
2011-12-05,22756,0,0,14,0
2011-12-05,22757,0,0,14,0
2011-12-05,22758,0,0,14,0
2011-12-05,22759,0,0,14,0
2011-12-05,22760,0,0,25,0
2011-12-05,22761,0,0,25,0
2011-12-05,22762,0,0,21,0
2011-12-05,22763,0,0,25,0
2011-12-05,22764,0,0,21,0
2011-12-05,22765,0,0,14,0
2011-12-05,22766,0,0,30,0
2011-12-05,22767,0,0,30,0
2011-12-05,22768,0,0,30,0
2011-12-05,22769,0,0,21,0
2011-12-05,22770,0,0,30,0
2011-12-05,22771,0,0,25,0
2011-12-05,22772,0,0,25,0
2011-12-05,22773,0,0,25,0
2011-12-05,22774,0,0,25,0
2011-12-05,22775,0,0,25,0
2011-12-05,22776,0,0,21,0
2011-12-05,22777,0,0,21,0
2011-12-05,22778,0,0,21,0
2011-12-05,22779,0,0,28,0
2011-12-05,22780,0,0,28,0
2011-12-05,22781,0,0,25,0
2011-12-05,22782,0,0,35,0
2011-12-05,22783,0,0,35,0
2011-12-05,22784,0,0,28,0
2011-12-05,22785,0,0,30,0
2011-12-05,22786,0,0,30,0
2011-12-05,22788,0,0,25,0
2011-12-05,22789,0,0,28,0
2011-12-05,22790,0,0,30,0
2011-12-05,22791,0,0,21,0
2011-12-05,22792,0,0,28,0
2011-12-05,22794,0,0,30,0
2011-12-05,22795,0,0,30,0
2011-12-05,22796,0,0,30,0
2011-12-05,22797,0,0,30,0
2011-12-05,22798,0,0,21,0
2011-12-05,22799,0,0,21,0
2011-12-05,22800,0,0,21,0
2011-12-05,22801,0,0,21,0
2011-12-05,22802,0,0,25,0
2011-12-05,22803,0,0,25,0
2011-12-05,22804,0,0,28,0
2011-12-05,22805,0,0,25,0
2011-12-05,22806,0,0,21,0
2011-12-05,22807,0,0,28,0
2011-12-05,22808,0,0,28,0
2011-12-05,22809,0,0,28,0
2011-12-05,22810,0,0,28,0
2011-12-05,22811,0,0,28,0
2011-12-05,22812,0,0,35,0
2011-12-05,22813,0,0,35,0
2011-12-05,22814,0,0,14,0
2011-12-05,22815,0,0,14,0
2011-12-05,22816,0,0,14,0
2011-12-05,22817,0,0,14,0
2011-12-05,22818,0,0,14,0
2011-12-05,22819,0,0,14,0
2011-12-05,22820,0,0,35,0
2011-12-05,22821,0,0,35,0
2011-12-05,22822,0,0,30,0
2011-12-05,22823,0,0,25,0
2011-12-05,22824,0,0,30,0
2011-12-05,22825,0,0,42,0
2011-12-05,22826,0,0,25,0
2011-12-05,22827,0,0,25,0
2011-12-05,22828,0,0,30,0
2011-12-05,22829,0,0,30,0
2011-12-05,22830,0,0,25,0
2011-12-05,22831,0,0,25,0
2011-12-05,22832,0,0,25,0
2011-12-05,22833,0,0,25,0
2011-12-05,22834,0,0,30,0
2011-12-05,22835,0,0,21,0
2011-12-05,22837,0,0,21,0
2011-12-05,22838,0,0,21,0
2011-12-05,22839,0,0,21,0
2011-12-05,22840,0,0,21,0
2011-12-05,22841,0,0,21,0
2011-12-05,22842,0,0,35,0
2011-12-05,22843,0,0,35,0
2011-12-05,22844,0,0,25,0
2011-12-05,22845,0,0,25,0
2011-12-05,22846,0,0,25,0
2011-12-05,22847,0,0,25,0
2011-12-05,22848,0,0,25,0
2011-12-05,22849,0,0,25,0
2011-12-05,22850,0,0,25,0
2011-12-05,22851,0,0,21,0
2011-12-05,22852,0,0,21,0
2011-12-05,22853,0,0,21,0
2011-12-05,22854,0,0,28,0
2011-12-05,22855,0,0,30,0
2011-12-05,22856,0,0,30,0
2011-12-05,22857,0,0,45,0
2011-12-05,22858,0,0,35,0
2011-12-05,22859,0,0,35,0
2011-12-05,22860,0,0,35,0
2011-12-05,22861,0,0,35,0
2011-12-05,22862,0,0,30,0
2011-12-05,22863,0,0,25,0
2011-12-05,22864,0,0,21,0
2011-12-05,22865,1231,0,30,2710
2011-12-05,22866,461,0,30,2291
2011-12-05,22867,5848,0,30,1914
2011-12-05,22868,0,0,42,0
2011-12-05,22869,0,0,42,0
2011-12-05,22870,0,0,42,0
2011-12-05,22871,0,0,42,0
2011-12-05,22872,0,0,42,0
2011-12-05,22873,0,0,42,0
2011-12-05,22874,0,0,42,0
2011-12-05,22875,0,0,42,0
2011-12-05,22876,0,0,42,0
2011-12-05,22877,0,0,42,0
2011-12-05,22878,0,0,42,0
2011-12-05,22879,0,0,25,0
2011-12-05,22880,0,0,25,0
2011-12-05,22881,0,0,25,0
2011-12-05,22882,0,0,25,0
2011-12-05,22883,0,0,25,0
2011-12-05,22884,0,0,25,0
2011-12-05,22885,0,0,25,0
2011-12-05,22886,0,0,25,0
2011-12-05,22887,0,0,25,0
2011-12-05,22888,0,0,25,0
2011-12-05,22889,0,0,25,0
2011-12-05,22890,0,0,21,0
2011-12-05,22891,0,0,25,0
2011-12-05,22892,0,0,25,0
2011-12-05,22893,0,0,21,0
2011-12-05,22894,0,0,30,0
2011-12-05,22895,0,0,25,0
2011-12-05,22896,0,0,30,0
2011-12-05,22897,0,0,30,0
2011-12-05,22898,0,0,30,0
2011-12-05,22899,0,0,30,0
2011-12-05,22900,0,0,25,0
2011-12-05,22902,0,0,35,0
2011-12-05,22903,0,0,25,0
2011-12-05,22904,0,0,30,0
2011-12-05,22905,0,0,30,0
2011-12-05,22906,0,0,14,0
2011-12-05,22907,0,0,30,0
2011-12-05,22908,0,0,14,0
2011-12-05,22909,1172,0,14,1206
2011-12-05,22910,8933,0,14,1595
2011-12-05,22911,0,0,14,0
2011-12-05,22912,0,0,25,0
2011-12-05,22913,0,0,25,0
2011-12-05,22914,0,0,25,0
2011-12-05,22915,0,0,21,0
2011-12-05,22916,0,0,25,0
2011-12-05,22917,0,0,25,0
2011-12-05,22918,0,0,25,0
2011-12-05,22919,0,0,25,0
2011-12-05,22920,0,0,25,0
2011-12-05,22921,0,0,25,0
2011-12-05,22922,0,0,25,0
2011-12-05,22923,0,0,25,0
2011-12-05,22924,0,0,25,0
2011-12-05,22925,0,0,42,0
2011-12-05,22926,0,0,42,0
2011-12-05,22927,0,0,42,0
2011-12-05,22928,0,0,42,0
2011-12-05,22929,0,0,25,0
2011-12-05,22930,0,0,21,0
2011-12-05,22931,0,0,21,0
2011-12-05,22932,0,0,21,0
2011-12-05,22933,0,0,21,0
2011-12-05,22934,0,0,21,0
2011-12-05,22935,0,0,21,0
2011-12-05,22936,0,0,21,0
2011-12-05,22937,0,0,21,0
2011-12-05,22938,0,0,21,0
2011-12-05,22939,0,0,28,0
2011-12-05,22940,0,0,45,0
2011-12-05,22941,0,0,28,0
2011-12-05,22942,0,0,28,0
2011-12-05,22943,0,0,28,0
2011-12-05,22944,0,0,14,0
2011-12-05,22945,0,0,45,0
2011-12-05,22946,0,0,45,0
2011-12-05,22947,0,0,45,0
2011-12-05,22948,0,0,30,0
2011-12-05,22949,0,0,30,0
2011-12-05,22950,0,0,45,0
2011-12-05,22951,0,0,21,0
2011-12-05,22952,4787,0,21,3281
2011-12-05,22953,0,0,25,0
2011-12-05,22954,0,0,25,0
2011-12-05,22955,0,0,21,0
2011-12-05,22956,0,0,21,0
2011-12-05,22957,0,0,14,0
2011-12-05,22959,0,0,14,0
2011-12-05,22960,0,0,21,0
2011-12-05,22961,5587,0,25,1865
2011-12-05,22962,0,0,21,0
2011-12-05,22963,0,0,21,0
2011-12-05,22964,0,0,30,0
2011-12-05,22965,0,0,25,0
2011-12-05,22966,0,0,25,0
2011-12-05,22967,0,0,14,0
2011-12-05,22968,0,0,35,0
2011-12-05,22969,2280,0,28,1450
2011-12-05,22970,0,0,21,0
2011-12-05,22971,0,0,21,0
2011-12-05,22972,0,0,21,0
2011-12-05,22973,0,0,21,0
2011-12-05,22974,0,0,21,0
2011-12-05,22975,0,0,21,0
2011-12-05,22976,0,0,21,0
2011-12-05,22977,0,0,21,0
2011-12-05,22978,0,0,25,0
2011-12-05,22979,0,0,25,0
2011-12-05,22980,0,0,25,0
2011-12-05,22981,0,0,25,0
2011-12-05,22982,0,0,25,0
2011-12-05,22983,0,0,14,0
2011-12-05,22984,0,0,14,0
2011-12-05,22985,0,0,30,0
2011-12-05,22986,0,0,14,0
2011-12-05,22987,0,0,30,0
2011-12-05,22988,0,0,21,0
2011-12-05,22989,0,0,30,0
2011-12-05,22990,0,0,30,0
2011-12-05,22991,0,0,25,0
2011-12-05,22992,0,0,25,0
2011-12-05,22993,3060,0,25,1485
2011-12-05,22994,0,0,30,0
2011-12-05,22995,0,0,30,0
2011-12-05,22996,0,0,30,0
2011-12-05,22997,0,0,30,0
2011-12-05,22998,5450,0,30,1814
2011-12-05,22999,0,0,30,0
2011-12-05,23000,0,0,30,0
2011-12-05,23002,0,0,30,0
2011-12-05,23003,0,0,30,0
2011-12-05,23004,0,0,30,0
2011-12-05,23005,0,0,30,0
2011-12-05,23006,0,0,30,0
2011-12-05,23007,0,0,30,0
2011-12-05,23008,0,0,30,0
2011-12-05,23009,0,0,25,0
2011-12-05,23010,0,0,25,0
2011-12-05,23012,0,0,21,0
2011-12-05,23013,0,0,21,0
2011-12-05,23014,0,0,21,0
2011-12-05,23015,0,0,21,0
2011-12-05,23016,0,0,21,0
2011-12-05,23017,0,0,21,0
2011-12-05,23018,0,0,21,0
2011-12-05,23019,0,0,21,0
2011-12-05,23020,0,0,21,0
2011-12-05,23021,0,0,21,0
2011-12-05,23022,0,0,21,0
2011-12-05,23023,0,0,21,0
2011-12-05,23024,0,0,21,0
2011-12-05,23025,0,0,21,0
2011-12-05,23026,0,0,21,0
2011-12-05,23027,0,0,21,0
2011-12-05,23028,0,0,25,0
2011-12-05,23029,0,0,25,0
2011-12-05,23031,0,0,25,0
2011-12-05,23032,0,0,25,0
2011-12-05,23033,0,0,25,0
2011-12-05,23034,0,0,25,0
2011-12-05,23035,0,0,25,0
2011-12-05,23036,0,0,28,0
2011-12-05,23037,0,0,28,0
2011-12-05,23038,0,0,28,0
2011-12-05,23039,0,0,28,0
2011-12-05,23040,0,0,28,0
2011-12-05,23041,0,0,28,0
2011-12-05,23042,0,0,28,0
2011-12-05,23043,0,0,28,0
2011-12-05,23044,0,0,28,0
2011-12-05,23045,0,0,28,0
2011-12-05,23046,0,0,28,0
2011-12-05,23047,0,0,28,0
2011-12-05,23048,0,0,28,0
2011-12-05,23049,0,0,25,0
2011-12-05,23050,0,0,25,0
2011-12-05,23051,0,0,25,0
2011-12-05,23052,0,0,25,0
2011-12-05,23053,0,0,25,0
2011-12-05,23054,0,0,25,0
2011-12-05,23055,0,0,28,0
2011-12-05,23056,0,0,28,0
2011-12-05,23057,0,0,28,0
2011-12-05,23058,0,0,30,0
2011-12-05,23060,0,0,30,0
2011-12-05,23061,0,0,30,0
2011-12-05,23064,0,0,25,0
2011-12-05,23065,0,0,25,0
2011-12-05,23066,0,0,25,0
2011-12-05,23067,0,0,30,0
2011-12-05,23068,0,0,30,0
2011-12-05,23069,0,0,30,0
2011-12-05,23070,0,0,30,0
2011-12-05,23071,0,0,35,0
2011-12-05,23072,0,0,35,0
2011-12-05,23073,0,0,35,0
2011-12-05,23074,0,0,30,0
2011-12-05,23075,0,0,30,0
2011-12-05,23076,0,0,25,0
2011-12-05,23077,0,0,25,0
2011-12-05,23078,0,0,14,0
2011-12-05,23079,0,0,28,0
2011-12-05,23080,0,0,35,0
2011-12-05,23081,0,0,35,0
2011-12-05,23082,0,0,28,0
2011-12-05,23083,0,0,28,0
2011-12-05,23084,33483,0,28,11108
2011-12-05,23085,0,0,28,0
2011-12-05,23086,0,0,28,0
2011-12-05,23087,0,0,28,0
2011-12-05,23088,0,0,28,0
2011-12-05,23089,0,0,21,0
2011-12-05,23090,0,0,21,0
2011-12-05,23091,0,0,42,0
2011-12-05,23092,0,0,30,0
2011-12-05,23093,0,0,30,0
2011-12-05,23094,0,0,25,0
2011-12-05,23096,0,0,25,0
2011-12-05,23099,0,0,28,0
2011-12-05,23100,0,0,30,0
2011-12-05,23101,0,0,30,0
2011-12-05,23102,0,0,30,0
2011-12-05,23103,0,0,30,0
2011-12-05,23104,0,0,28,0
2011-12-05,23106,0,0,28,0
2011-12-05,23107,0,0,28,0
2011-12-05,23108,0,0,28,0
2011-12-05,23109,0,0,28,0
2011-12-05,23110,0,0,25,0
2011-12-05,23111,0,0,35,0
2011-12-05,23112,0,0,25,0
2011-12-05,23113,0,0,25,0
2011-12-05,23114,0,0,25,0
2011-12-05,23115,0,0,25,0
2011-12-05,23116,0,0,42,0
2011-12-05,23117,0,0,25,0
2011-12-05,23118,0,0,25,0
2011-12-05,23119,0,0,25,0
2011-12-05,23120,0,0,25,0
2011-12-05,23121,0,0,42,0
2011-12-05,23122,0,0,25,0
2011-12-05,23123,0,0,25,0
2011-12-05,23124,0,0,21,0
2011-12-05,23125,0,0,21,0
2011-12-05,23126,0,0,25,0
